skill_id,source_type,source_id,mention_text,matched_via,confidence,start_char,end_char
UNKNOWN_SKILL,resume_raw_skill,06_skills:713,IT Security Policy and Procedure Development,unresolved,0.515663631181454,0,44
UNKNOWN_SKILL,resume_raw_skill,06_skills:198283,Device enrollment,unresolved,0.4680657213454635,0,17
UNKNOWN_SKILL,resume_raw_skill,06_skills:56473,performance related issues,unresolved,0.4504968622228014,0,26
UNKNOWN_SKILL,resume_raw_skill,06_skills:10883,RF equipment maintenance on towers,unresolved,0.4338874524016993,0,34
UNKNOWN_SKILL,resume_raw_skill,06_skills:97311,Clear steps,unresolved,0.47438408401088056,0,11
UNKNOWN_SKILL,resume_raw_skill,06_skills:145389,wireless network security,unresolved,0.5919853103628474,0,25
UNKNOWN_SKILL,resume_raw_skill,06_skills:8010,LessCSS,unresolved,0.5684697600657511,0,7
UNKNOWN_SKILL,resume_raw_skill,06_skills:110252,Supported change management activities across functions,unresolved,0.5068464404435159,0,55
UNKNOWN_SKILL,resume_raw_skill,06_skills:79497,Senior IT Project Manager,unresolved,0.6355680251001035,0,25
UNKNOWN_SKILL,resume_raw_skill,06_skills:70778,SQL Server Clusters,unresolved,0.5221577896638141,0,19
UNKNOWN_SKILL,resume_raw_skill,06_skills:153890,Satellite 6.4 and Ansible Tower implementation and administration,unresolved,0.4769510920474256,0,65
SKILL_0405,resume_raw_skill,06_skills:205045,Analyze requirements,embedding,0.8547801956730338,0,20
UNKNOWN_SKILL,resume_raw_skill,06_skills:62566,Raw Sockets,unresolved,0.5585014450539811,0,11
UNKNOWN_SKILL,resume_raw_skill,06_skills:70509,Active Directory migration,unresolved,0.5059517212714598,0,26
UNKNOWN_SKILL,resume_raw_skill,06_skills:56242,Working with governance bodies,unresolved,0.5400022486833616,0,30
UNKNOWN_SKILL,resume_raw_skill,06_skills:183108,Ensure SQL database servers are backed up and execute tests when needed,unresolved,0.42883283596441585,0,71
UNKNOWN_SKILL,resume_raw_skill,06_skills:123498,SharePoint updates,unresolved,0.37187239836041447,0,18
UNKNOWN_SKILL,resume_raw_skill,06_skills:218652,Client Web site updates,unresolved,0.3329373896230584,0,23
UNKNOWN_SKILL,resume_raw_skill,06_skills:112735,Service Now,unresolved,0.5328295398441643,0,11
UNKNOWN_SKILL,resume_raw_skill,06_skills:117757,Executing the project plans and activities,unresolved,0.6056495392728561,0,42
UNKNOWN_SKILL,resume_raw_skill,06_skills:141273,Greensock,unresolved,0.2352142372549601,0,9
UNKNOWN_SKILL,resume_raw_skill,06_skills:12708,Account/password expires,unresolved,0.3561572964473869,0,24
SKILL_0436,resume_raw_skill,06_skills:5960,Action Script 1.0,embedding,0.6901730568563776,0,17
SKILL_0408,resume_raw_skill,06_skills:225621,Security of sensitive data,embedding,0.6544333603798186,0,26
UNKNOWN_SKILL,resume_raw_skill,06_skills:7442,Network Topology,unresolved,0.43676693559634944,0,16
SKILL_0317,resume_raw_skill,06_skills:2570,VAX/VMS,embedding,0.670244235914667,0,7
UNKNOWN_SKILL,resume_raw_skill,06_skills:48687,Security development lifecycle,unresolved,0.6462056262601883,0,30
UNKNOWN_SKILL,resume_raw_skill,06_skills:208747,Liaising with tech service providers,unresolved,0.5955304047675806,0,36
UNKNOWN_SKILL,resume_raw_skill,06_skills:40066,Troubleshoot account issues utilizing Active Directory,unresolved,0.5792210278518277,0,54
UNKNOWN_SKILL,resume_raw_skill,06_skills:209935,"Provide network consulting, design, and troubleshooting services to clients",unresolved,0.484480090024642,0,75
UNKNOWN_SKILL,resume_raw_skill,06_skills:184322,Reducing manual intervention,unresolved,0.31258792332459684,0,28
UNKNOWN_SKILL,resume_raw_skill,06_skills:102750,Performed architectural review process for infrastructure implementation,unresolved,0.617653870564061,0,72
UNKNOWN_SKILL,resume_raw_skill,06_skills:175007,Operate retail cash register system,unresolved,0.5622097962052403,0,35
UNKNOWN_SKILL,resume_raw_skill,06_skills:187881,Networkx,unresolved,0.6310899955011129,0,8
UNKNOWN_SKILL,resume_raw_skill,06_skills:66510,Requirements Transformation,unresolved,0.4968804084902648,0,27
UNKNOWN_SKILL,resume_raw_skill,06_skills:149026,publicity,unresolved,0.4816232162845468,0,9
UNKNOWN_SKILL,resume_raw_skill,06_skills:150726,Received perfect attendance award,unresolved,0.3028741856345497,0,33
UNKNOWN_SKILL,resume_raw_skill,06_skills:108096,Planning front end projects,unresolved,0.4847643103704034,0,27
UNKNOWN_SKILL,resume_raw_skill,06_skills:71674,Managed Verizon Business relationship and purchased phones/equipment,unresolved,0.5058056436344092,0,68
UNKNOWN_SKILL,resume_raw_skill,06_skills:149394,Managing and monitoring scheduling activities and plans,unresolved,0.49266712378031374,0,55
UNKNOWN_SKILL,resume_raw_skill,06_skills:73008,ImageRight,unresolved,0.37775290139373613,0,10
UNKNOWN_SKILL,resume_raw_skill,06_skills:114429,"Create on going file sharing detailed build tracking documentation on all customers for future upgrades, tracking inventory and to properly capture all information that makes their IT network operate",unresolved,0.31928445249087006,0,199
UNKNOWN_SKILL,resume_raw_skill,06_skills:155779,"Worked with employees to migrate their Data, Mainframe, Office, and all other settings",unresolved,0.34957712798724627,0,86
UNKNOWN_SKILL,resume_raw_skill,06_skills:44998,"Adobe Creative Suite (PhotoShop, Illustrator, InDesign)",unresolved,0.5349787578287383,0,55
UNKNOWN_SKILL,resume_raw_skill,06_skills:146657,VBA apps Development and maintenance of applications,unresolved,0.5699251458816863,0,52
SKILL_0503,resume_raw_skill,06_skills:192250,Knowledge base management,embedding,0.8301464654142975,0,25
SKILL_0452,resume_raw_skill,06_skills:34325,automated deployment,embedding,0.664021119005039,0,20
UNKNOWN_SKILL,resume_raw_skill,06_skills:123655,Automated Message Handling System (AMHS),unresolved,0.40830878518189945,0,40
UNKNOWN_SKILL,resume_raw_skill,06_skills:225795,"Adjusted the YMS system to grant easier access by other clerks and more control over trip information input and organization (Faster scheduling, fewer operators, fewer errors)",unresolved,0.2628351175708394,0,175
UNKNOWN_SKILL,resume_raw_skill,06_skills:56527,Quest Tools,unresolved,0.5037615465393024,0,11
SKILL_0487,resume_raw_skill,06_skills:212377,Macromedia Flash,embedding,0.6504548816872215,0,16
UNKNOWN_SKILL,resume_raw_skill,06_skills:219324,LAN/ WAN topology and Configuration,unresolved,0.4710988244238003,0,35
UNKNOWN_SKILL,resume_raw_skill,06_skills:194192,Installation and maintenance of cellular towers,unresolved,0.3924507657811658,0,47
UNKNOWN_SKILL,resume_raw_skill,06_skills:179807,job billing,unresolved,0.38113664468006475,0,11
UNKNOWN_SKILL,resume_raw_skill,06_skills:67047,Perform and manage small to large network design,unresolved,0.4134224532818634,0,48
UNKNOWN_SKILL,resume_raw_skill,06_skills:33422,CSS3 preprocessors styling such as SASS,unresolved,0.38448158820799544,0,39
UNKNOWN_SKILL,resume_raw_skill,06_skills:153938,security alert analysis and triage,unresolved,0.48462419940489726,0,34
UNKNOWN_SKILL,resume_raw_skill,06_skills:169605,Led teams that supported the integration of Health Net membership into Centene core systems,unresolved,0.3983929640104659,0,91
UNKNOWN_SKILL,resume_raw_skill,06_skills:200197,DiffServ,unresolved,0.29719214490631185,0,8
UNKNOWN_SKILL,resume_raw_skill,06_skills:81056,Modify file attributes,unresolved,0.35727618567720876,0,22
UNKNOWN_SKILL,resume_raw_skill,06_skills:99402,Tier 1 support and maintenance to escalate to 3rd party IT company,unresolved,0.47554949954511,0,66
UNKNOWN_SKILL,resume_raw_skill,06_skills:218991,Active Directory capabilities,unresolved,0.4032913709455636,0,29
UNKNOWN_SKILL,resume_raw_skill,06_skills:84997,Benchmarking Studies,unresolved,0.5635832934190701,0,20
UNKNOWN_SKILL,resume_raw_skill,06_skills:158899,Create/Build new projects,unresolved,0.4970830989209472,0,25
UNKNOWN_SKILL,resume_raw_skill,06_skills:118599,Working directly with customers and patrons,unresolved,0.39800679107580744,0,43
UNKNOWN_SKILL,resume_raw_skill,06_skills:117430,NCIS,unresolved,0.40739255113400125,0,4
UNKNOWN_SKILL,resume_raw_skill,06_skills:138128,MULTITHREADING,unresolved,0.3604942622838577,0,14
SKILL_0511,resume_raw_skill,06_skills:207061,Asana and Monday Project Management Tools,embedding,0.6670347955760374,0,41
SKILL_0532,resume_raw_skill,06_skills:103975,Software configuration,embedding,0.7599804824034473,0,22
UNKNOWN_SKILL,resume_raw_skill,06_skills:221983,Project Kick off meetings,unresolved,0.39252161423529186,0,25
UNKNOWN_SKILL,resume_raw_skill,06_skills:183970,Answering inquiries regarding information,unresolved,0.38349812215741746,0,41
UNKNOWN_SKILL,resume_raw_skill,06_skills:142791,Web Inspect scans,unresolved,0.5847194906594299,0,17
UNKNOWN_SKILL,resume_raw_skill,06_skills:33919,Transferred data after reloading OS,unresolved,0.39425912519079864,0,35
UNKNOWN_SKILL,resume_raw_skill,06_skills:59231,"Handling Calls, chat and email requests",unresolved,0.27623922383293337,0,39
UNKNOWN_SKILL,resume_raw_skill,06_skills:117439,software and desktop deployment,unresolved,0.6468526246806681,0,31
UNKNOWN_SKILL,resume_raw_skill,06_skills:130894,Imaging PC with Windows Vista then migrating to Windows 7 along with office 2003 to 2010,unresolved,0.2223190486288865,0,88
SKILL_0332,resume_raw_skill,06_skills:17311,UI specifications,embedding,0.6929295606499002,0,17
UNKNOWN_SKILL,resume_raw_skill,06_skills:192586,online presence management,unresolved,0.5348097428143455,0,26
UNKNOWN_SKILL,resume_raw_skill,06_skills:138844,Interventions treatment,unresolved,0.29327754915867305,0,23
UNKNOWN_SKILL,resume_raw_skill,06_skills:13263,Sales Systems,unresolved,0.4768117704346588,0,13
UNKNOWN_SKILL,resume_raw_skill,06_skills:142365,Transnexus,unresolved,0.31069015431466407,0,10
SKILL_0528,resume_raw_skill,06_skills:185961,High Level System Design,embedding,0.6551146930299188,0,24
UNKNOWN_SKILL,resume_raw_skill,06_skills:128988,AZURE Cosmos DB,unresolved,0.376742449811955,0,15
SKILL_0255,resume_raw_skill,06_skills:172370,Data restore,embedding,1.0000000000000002,0,12
UNKNOWN_SKILL,resume_raw_skill,06_skills:220556,Perform trainer QA evaluations to ensure compliance with technical orders and manufacturer specification sheets,unresolved,0.41519411605230105,0,111
UNKNOWN_SKILL,resume_raw_skill,06_skills:78521,Watson Studio,unresolved,0.5543882425191069,0,13
UNKNOWN_SKILL,resume_raw_skill,06_skills:60764,Receive payments from customers,unresolved,0.4079041350985244,0,31
UNKNOWN_SKILL,resume_raw_skill,06_skills:184366,OWB 11g,unresolved,0.1997045349789166,0,7
UNKNOWN_SKILL,resume_raw_skill,06_skills:134738,Generate Health check report monthly,unresolved,0.3962584272747351,0,36
UNKNOWN_SKILL,resume_raw_skill,06_skills:98200,application implementation,unresolved,0.6179347674105645,0,26
UNKNOWN_SKILL,resume_raw_skill,06_skills:127621,Database migration (on-prem to AWS Cloud),unresolved,0.5446498717432408,0,41
UNKNOWN_SKILL,resume_raw_skill,06_skills:193332,"set up and maintain material masters, bills of material, labor routings and production versions",unresolved,0.39683834280184593,0,95
UNKNOWN_SKILL,resume_raw_skill,06_skills:127101,Develop Positive and Negative test cases,unresolved,0.4501962799077212,0,40
SKILL_0316,resume_raw_skill,06_skills:27122,System management,embedding,0.7084808080246926,0,17
UNKNOWN_SKILL,resume_raw_skill,06_skills:49991,macOS Mojave,unresolved,0.19162539081567814,0,12
UNKNOWN_SKILL,resume_raw_skill,06_skills:224511,High-Tech practice SharePoint blog,unresolved,0.3167814544881667,0,34
UNKNOWN_SKILL,resume_raw_skill,06_skills:28225,Granite System,unresolved,0.4532989471521952,0,14
SKILL_0315,resume_raw_skill,06_skills:71346,Networking Engineering,embedding,0.8816680414144187,0,22
UNKNOWN_SKILL,resume_raw_skill,06_skills:185571,"Coordination with Various VENDORS and ISP'S Timely, Maintaining 99 % Uptime",unresolved,0.33346980472046633,0,75
UNKNOWN_SKILL,resume_raw_skill,06_skills:33344,Web Views,unresolved,0.4369551154366355,0,9
UNKNOWN_SKILL,resume_raw_skill,06_skills:78511,"Plan, evaluate, and revise curricula",unresolved,0.3579983414883599,0,36
SKILL_0254,resume_raw_skill,06_skills:185358,Administrative tasks,embedding,0.7953392294803926,0,20
UNKNOWN_SKILL,resume_raw_skill,06_skills:107046,Closure Templates,unresolved,0.1832855735897132,0,17
UNKNOWN_SKILL,resume_raw_skill,06_skills:60209,Import/Export Wizard,unresolved,0.34052424534216813,0,20
UNKNOWN_SKILL,resume_raw_skill,06_skills:223545,Test and improve delivery method of lab test output from Epic through all interfaced to Cerner Millennium,unresolved,0.34300102791821746,0,105
UNKNOWN_SKILL,resume_raw_skill,06_skills:100748,"Assisted the initial IT ""swat team"" with the installation, configuration and maintenance of the operational equipment (PCs, printers, switches and routers, etc.) in the first five remote FAMS field office locations",unresolved,0.33865538579107435,0,214
UNKNOWN_SKILL,resume_raw_skill,06_skills:19881,uPerform,unresolved,0.5862353549358092,0,8
UNKNOWN_SKILL,resume_raw_skill,06_skills:23287,MNPI,unresolved,0.3165058282884434,0,4
SKILL_0630,resume_raw_skill,06_skills:109017,PMO Initiative,embedding,0.7826183344053725,0,14
UNKNOWN_SKILL,resume_raw_skill,06_skills:70162,Firebase Cloud Messaging,unresolved,0.35911463080443967,0,24
UNKNOWN_SKILL,resume_raw_skill,06_skills:141585,Creating quality mockups and prototypes on tight timelines,unresolved,0.34220762966756435,0,58
UNKNOWN_SKILL,resume_raw_skill,06_skills:119081,Provide support and training for reinstalling and updating Microsoft and Macintosh Operating Systems and software programs,unresolved,0.40368814194999664,0,122
UNKNOWN_SKILL,resume_raw_skill,06_skills:31604,Analyze application and contract data for groups and facilities to ensure data accuracy,unresolved,0.40309371774461666,0,87
SKILL_0207,resume_raw_skill,06_skills:64856,CSLA Architecture,embedding,0.7905493314484952,0,17
UNKNOWN_SKILL,resume_raw_skill,06_skills:62058,"Lead weekly, monthly, and quarterly project status update meetings with clients and company executives",unresolved,0.3062299709980347,0,102
UNKNOWN_SKILL,resume_raw_skill,06_skills:70382,customer behavior prediction,unresolved,0.4185338907604754,0,28
UNKNOWN_SKILL,resume_raw_skill,06_skills:165984,Material and Equipment Coordination,unresolved,0.4846878943654392,0,35
UNKNOWN_SKILL,resume_raw_skill,06_skills:17588,File transfers,unresolved,0.42407371678425293,0,14
UNKNOWN_SKILL,resume_raw_skill,06_skills:90709,Traefik,unresolved,0.22732445335599952,0,7
UNKNOWN_SKILL,resume_raw_skill,06_skills:29865,Arduino IDE,unresolved,0.5961495364205778,0,11
UNKNOWN_SKILL,resume_raw_skill,06_skills:102738,IT equipment and application research and selection,unresolved,0.46392637883694343,0,51
UNKNOWN_SKILL,resume_raw_skill,06_skills:123278,HSPD-12 PIV smart card enforcement,unresolved,0.36473223718640485,0,34
UNKNOWN_SKILL,resume_raw_skill,06_skills:105944,Solarwinds LEM,unresolved,0.24010404792298992,0,14
UNKNOWN_SKILL,resume_raw_skill,06_skills:18968,Laboratory testing,unresolved,0.38297573935486107,0,18
UNKNOWN_SKILL,resume_raw_skill,06_skills:71498,PC Rollout,unresolved,0.2920212050266726,0,10
UNKNOWN_SKILL,resume_raw_skill,06_skills:145021,Cronjob Scheduling,unresolved,0.6497796357312133,0,18
UNKNOWN_SKILL,resume_raw_skill,06_skills:106397,Remote domain administration,unresolved,0.6406230130688393,0,28
UNKNOWN_SKILL,resume_raw_skill,06_skills:127276,"Configure, troubleshoot and maintain access lists for switches and routers",unresolved,0.46026603923698095,0,74
UNKNOWN_SKILL,resume_raw_skill,06_skills:159078,File Integrity Logging,unresolved,0.5556532143789782,0,22
UNKNOWN_SKILL,resume_raw_skill,06_skills:90992,network device replacement,unresolved,0.4950998972868611,0,26
UNKNOWN_SKILL,resume_raw_skill,06_skills:107868,desktops,unresolved,0.5131546429048836,0,8
UNKNOWN_SKILL,resume_raw_skill,06_skills:116936,"Performed administrative duties including sorting, copying, faxing, scanning, and filing",unresolved,0.3682433520934937,0,88
UNKNOWN_SKILL,resume_raw_skill,06_skills:125447,"Recruited, and managed held desk and development team",unresolved,0.40148869267346843,0,53
UNKNOWN_SKILL,resume_raw_skill,06_skills:9253,Operating system and configuration support,unresolved,0.6244244999209632,0,42
UNKNOWN_SKILL,resume_raw_skill,06_skills:182472,Business incites,unresolved,0.5371248068522699,0,16
UNKNOWN_SKILL,resume_raw_skill,06_skills:151376,annual accounting audit reports,unresolved,0.3602682254947916,0,31
UNKNOWN_SKILL,resume_raw_skill,06_skills:94262,Place orders to replenish stock avoiding insufficiencies or excessive surplus,unresolved,0.2682144194010756,0,77
UNKNOWN_SKILL,resume_raw_skill,06_skills:66167,SCCM 2012 Configuration and Administration,unresolved,0.6389681917935838,0,42
SKILL_0087,resume_raw_skill,06_skills:58522,Supervise and motivate Support personnel,embedding,0.7783524146684822,0,40
UNKNOWN_SKILL,resume_raw_skill,06_skills:81226,Design artwork and flyers,unresolved,0.4735254928392684,0,25
UNKNOWN_SKILL,resume_raw_skill,06_skills:7962,NIST 800-66 rev 1,unresolved,0.17616871314476248,0,17
UNKNOWN_SKILL,resume_raw_skill,06_skills:34796,Researched on updated available telecom passive equipment and implementation,unresolved,0.3224432436317475,0,76
UNKNOWN_SKILL,resume_raw_skill,06_skills:9181,risk register,unresolved,0.4097565754809825,0,13
SKILL_0091,resume_raw_skill,06_skills:71684,Monitoring and database performance,embedding,0.6559760673485064,0,35
SKILL_0511,resume_raw_skill,06_skills:199526,Project Management Platform,embedding,0.738622441856953,0,27
UNKNOWN_SKILL,resume_raw_skill,06_skills:71756,Recycler view,unresolved,0.38244198796022977,0,13
UNKNOWN_SKILL,resume_raw_skill,06_skills:94675,Inbound and outbound deliveries,unresolved,0.34378540577424593,0,31
