skillUri,sector,tier,relationType,matchedOn,priority,match_count,reason
http://data.europa.eu/esco/skill/c7451027-8249-405a-bb1b-342ff0f3fb3b,"IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,Salt (tools for software configuration management),,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'None'"
http://data.europa.eu/esco/skill/c7cc6dc5-d56b-4323-8e5c-47c4022f615f,"IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,quality assurance methodologies,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/c7d24594-0c11-4b27-9039-fe0bb903da8e,"IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,LINQ,,,"also matched ['IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/c9e96450-421d-48af-9ee6-d9c50e29afc2,IT/Software - IT Infrastructure & Networks,cross-sector,,ICT recovery techniques,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/ca73ac82-867a-4afa-9732-834aebe896ff,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks",cross-sector,,ICT system user requirements,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/cbe2c304-1e7d-489a-97d9-a7d3e37a9db6,"IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,apply ICT systems theory,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/cc7370dd-69fa-4c67-a96f-d4d135d38700,"IT/Software - Data & AI,IT/Software - QA & Testing",cross-sector,,data quality assessment,,,"also matched ['IT/Software - Data & AI', 'IT/Software - QA & Testing'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,"IT/Software - Cybersecurity,IT/Software - Data & AI,IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing",cross-sector,,Python (computer programming),,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Data & AI', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/cd5efa8c-e44d-4cbc-91c6-796018dbed68,IT/Software - Cybersecurity,cross-sector,,perform project management,,,"also matched ['IT/Software - Cybersecurity'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/cdd8b6b2-2fd9-453c-8d62-8a1dc6efcd49,"IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,systems theory,,,"also matched ['IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - IT Infrastructure & Networks'"
http://data.europa.eu/esco/skill/ce26e71f-2d47-474e-89b6-7920931ac4fc,"IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,iOS,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'None'"
http://data.europa.eu/esco/skill/ce354460-500e-4eaa-8e95-8f243fcea3db,"IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,manage system testing,,,"also matched ['IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - IT Infrastructure & Networks'"
http://data.europa.eu/esco/skill/ce8ae6ca-61d8-4174-b457-641de96cbff4,IT/Software - IT Infrastructure & Networks,cross-sector,,automate cloud tasks,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/cef5c0f8-1e40-4c09-b6a7-aa7811849e5d,IT/Software - IT Infrastructure & Networks,cross-sector,,ethics,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/cf3e976d-2c3e-495c-a874-f9e8a66d3b48,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks",cross-sector,,perform backups,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/d0c6d77e-cb25-4770-bf77-2073fc5f7523,"IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,ICT infrastructure,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/d31fab87-2a7d-485c-b699-2901ca294b15,"IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,use functional programming,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'None'"
http://data.europa.eu/esco/skill/d3286405-49f8-4e8a-8046-a4376b4e7963,"IT/Software - Cybersecurity,IT/Software - Data & AI,IT/Software - IT Infrastructure & Networks",cross-sector,,manage cloud data and storage,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Data & AI', 'IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/d32db06e-bd06-4415-a7ab-1b0ee68caa9a,IT/Software - Software Development,cross-sector,,ICT encryption,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/d54a1355-05c8-45eb-9c42-267d2cfcdf44,"IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing",cross-sector,,provide technical training,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing'], kept under 'None'"
http://data.europa.eu/esco/skill/d56fc2b5-4b0a-4e7e-9bde-a33736f6ff18,"IT/Software - Cybersecurity,IT/Software - Data & AI,IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,Scratch (computer programming),,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Data & AI', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'IT/Software - QA & Testing'"
http://data.europa.eu/esco/skill/d5a59ca8-2e91-472e-8571-d12ce4478679,"IT/Software - Cybersecurity,IT/Software - Data & AI,IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,Process-based management,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Data & AI', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'IT/Software - QA & Testing'"
http://data.europa.eu/esco/skill/d78dedfc-21d2-45fd-ba05-e56b7a8865e6,IT/Software - IT Infrastructure & Networks,cross-sector,,network standards,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/d8829a1d-dbde-435b-b921-29d6462f35c9,"IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,Android (mobile operating systems),,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'None'"
http://data.europa.eu/esco/skill/d9e5349e-8791-49c2-8ba4-839fdd1606c2,"IT/Software - Cybersecurity,IT/Software - Data & AI,IT/Software - IT Infrastructure & Networks",cross-sector,,define technical requirements,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Data & AI', 'IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/d9eaf831-9348-4330-a83e-b7c099cdc8f6,IT/Software - Software Development,cross-sector,,Teradata Database,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/da6393d5-a53c-4863-abc7-51f36281d74e,"IT/Software - Cybersecurity,IT/Software - Data & AI,IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,lean project management,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Data & AI', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'IT/Software - QA & Testing'"
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc,"IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,identify ICT system weaknesses,,,"also matched ['IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/dba46f87-0831-49cd-a1c7-340a653c0221,IT/Software - Software Development,cross-sector,,Agile development,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - IT Infrastructure & Networks'"
http://data.europa.eu/esco/skill/dc72ad0a-c5dc-4abd-bc0d-ca43e82162e1,"IT/Software - Cybersecurity,IT/Software - Data & AI,IT/Software - IT Infrastructure & Networks",cross-sector,,build business relationships,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Data & AI', 'IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/dcdd5ddf-82a6-4ac3-8edc-d4b23cae9a88,"IT/Software - Cybersecurity,IT/Software - Data & AI,IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,VBScript,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Data & AI', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'IT/Software - QA & Testing'"
http://data.europa.eu/esco/skill/def007fa-5fed-4a5f-91a2-b0d7e3db1be1,"IT/Software - Cybersecurity,IT/Software - Data & AI,IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,COBOL,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Data & AI', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'IT/Software - QA & Testing'"
http://data.europa.eu/esco/skill/df329d70-87b0-466b-a214-3431f36e2a5e,IT/Software - IT Infrastructure & Networks,cross-sector,,protect ICT devices,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/dfff95c6-9758-4c04-a228-7eaa88dec6cd,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks",cross-sector,,design for organisational complexity,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/e207163b-7963-4c3e-9494-7a4bb000211b,IT/Software - Cybersecurity,cross-sector,,estimate duration of work,,,"also matched ['IT/Software - Cybersecurity'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/e2fea4d5-f1f4-4dea-89bb-43b1d07658af,"IT/Software - Data & AI,IT/Software - QA & Testing",cross-sector,,statistical quality control,,,"also matched ['IT/Software - Data & AI', 'IT/Software - QA & Testing'], kept under 'None'"
http://data.europa.eu/esco/skill/e54ff029-1ce9-447d-a5b2-eb7283a23e6e,IT/Software - Software Development,cross-sector,,train employees,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/e5a6e1e0-1b07-4432-83ba-77d593b2cb47,IT/Software - Software Development,cross-sector,,SAS Data Management,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/e5b5053e-0ef6-4c4e-a3f2-42f955f4322c,IT/Software - IT Infrastructure & Networks,cross-sector,,implement a firewall,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/e5beeff8-7c98-490a-ae2c-16fbb6a87305,IT/Software - IT Infrastructure & Networks,cross-sector,,manage keys for data protection,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/e8b89eb6-51e8-4c3a-babb-88b2e110376b,"IT/Software - Cybersecurity,IT/Software - Data & AI,IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,Pascal (computer programming),,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Data & AI', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'IT/Software - QA & Testing'"
http://data.europa.eu/esco/skill/ea412de3-9d7a-4943-8d8c-c6d3c7495d0e,"IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,execute integration testing,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'IT/Software - QA & Testing'"
http://data.europa.eu/esco/skill/eb0e5615-1575-4a86-a1a2-7d39595033c5,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,ABAP,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'IT/Software - QA & Testing'"
http://data.europa.eu/esco/skill/ed39edd3-44d0-4a16-9796-bfb99f92baf3,"IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing",cross-sector,,ICT performance analysis methods,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/ed8de897-adbe-4f0e-b4d2-534953e64c72,"IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,integrate system components,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/f049d050-12da-4e40-813a-2b5eb6df6b51,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks",cross-sector,,Internet of Things,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/f0de4973-0a70-4644-8fd4-3a97080476f4,IT/Software - Software Development,cross-sector,,DevOps,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - IT Infrastructure & Networks'"
http://data.europa.eu/esco/skill/f0f5bb34-71df-4715-9c9e-03567b76ec8f,IT/Software - QA & Testing,cross-sector,,create website wireframe,,,"also matched ['IT/Software - QA & Testing'], kept under 'IT/Software - Software Development'"
